challenge	difficulty	qubits	method	method_family	source_sessions	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
56_22	easy	56	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-56_22.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	192.1452442491427	graph_ordered_mps_fallback
56_22	easy	56	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_22:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction	801d2ef			33			192.1452442491427	collector priority 80
56_22	easy	56	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-56_22.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	43.44751948211342	graph_ordered_mps_fallback
56_22	easy	56	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_22:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_22.quimb_tree_graph_mps.json	quantum-junction	801d2ef			33			43.44751948211342	collector priority 90
56_22	easy	56	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-56_22.tno	started	outputs/tno_sim_cpu/json/challenge-56_22.tno.json	quantum-junction	6a48044	numpy		32				local-late
56_23	easy	56	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		32768	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=True; settings=baseline:4096/bd64x2; bond_probe:4096/bd128x2; more_shots:8192/bd64x2
56_23	easy	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_23.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	43.1577672380954	graph_ordered_mps_fallback
56_23	easy	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_23.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	454.71243636496365	graph_ordered_mps_fallback
56_23	easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=452; snapped=840
56_23	easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=452; snapped=840
56_23	easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_23	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
56_23	easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_23	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
56_23	easy	56	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-56_23.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_23.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		2641.2958726279903	peaked circuit MPO/MPS marginal candidate
56_23	easy	56	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-56_23.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-56_23.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		2641.2958726279903	peaked circuit MPO/MPS marginal candidate
56_23	easy	56	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-56_23.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	3811.5216554799117	graph_ordered_mps_fallback
56_23	easy	56	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_23:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1471			3811.5216554799117	collector priority 80
56_23	easy	56	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
56_23	easy	56	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-56_23.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	3631.819509597961	graph_ordered_mps_fallback
56_23	easy	56	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_23:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction	801d2ef			1475			3631.819509597961	collector priority 90
56_23	easy	56	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
56_23	easy	56	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-56_23.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_23.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260607	rcm		graph_ordered_mps_fallback
56_23	easy	56	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-56_23.tno	started	outputs/tno_sim_cpu/json/challenge-56_23.tno.json	quantum-junction	6a48044	numpy		32				local-late
56_24	easy	56	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		32768	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=True; settings=baseline:4096/bd64x2; bond_probe:4096/bd128x2; more_shots:8192/bd64x2
56_24	easy	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_24.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	33.82813950115815	graph_ordered_mps_fallback
56_24	easy	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_24.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	337.7243708539754	graph_ordered_mps_fallback
56_24	easy	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_24.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	40.37285438599065	graph_ordered_mps_fallback
56_24	easy	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=352; snapped=545
56_24	easy	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=352; snapped=545
56_24	easy	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_24	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_gpu_all
56_24	easy	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_24	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_gpu_all
56_24	easy	56	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-56_24.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_24.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
56_24	easy	56	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-56_24.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_24.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
56_24	easy	56	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	20724.178879607003	graph_ordered_mps_fallback
56_24	easy	56	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_24:2	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			444			20724.178879607003	collector priority 80
56_24	easy	56	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-56_24.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
56_24	easy	56	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	1615.8745195169467	graph_ordered_mps_fallback
56_24	easy	56	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_24:1	unknown	outputs/tree_tensor_sim/all/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			441			1615.8745195169467	collector priority 90
56_24	easy	56	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-56_24.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
56_24	easy	56	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-56_24.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1201.1308175509912	graph_ordered_mps_fallback
56_24	easy	56	quimb_rcm_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_24:3	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_24.quimb_tree_graph_mps.json	quantum-junction	801d2ef			110			1201.1308175509912	collector priority 55
56_24	easy	56	sparse_beam	sparse	tree_tensor_sim_session	challenge-56_24.beam20000	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/sparse_beam/json/challenge-56_24.beam20000.json	quantum-junction-tree-tensor	7b27bc7						0.968072	-
56_24	easy	56	sparse_beam	sparse	tree_tensor_sim_session	collector_evidence:56_24:4	unknown	outputs/tree_tensor_sim/sparse_beam/json/challenge-56_24.beam20000.json	quantum-junction	801d2ef			20000			0.968072	collector priority 45
56_24	easy	56	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-56_24.tno	started	outputs/tno_sim_cpu/json/challenge-56_24.tno.json	quantum-junction	6a48044	numpy		32				local-late
56_33	moderate	56	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		32768	128				classification=stable_mps; completed=6/6; exact_match=False; matches_previous=False; settings=baseline:4096/bd64x2; bond_probe:4096/bd128x2; more_shots:8192/bd64x2
56_33	moderate	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_33.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_33.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	35.60504896007478	graph_ordered_mps_fallback
56_33	moderate	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_33.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_33.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	401.42751799477264	graph_ordered_mps_fallback
56_33	moderate	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_33.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_33.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	38.689140943810344	graph_ordered_mps_fallback
56_33	moderate	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=377; snapped=774
56_33	moderate	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=377; snapped=774
56_33	moderate	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_33	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_cpu_all
56_33	moderate	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_33	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_cpu_all
56_33	moderate	56	peaked_mpo_unswap_gpu	mpo	tree_tensor_sim_session	challenge-56_33.peaked_mpo_unswap	error	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/peaked_unswap_gpu/json/challenge-56_33.peaked_mpo_unswap.json	quantum-junction-tree-tensor	7b27bc7	cuda	1000	8192	20260612		241.64112347713672	mpo_iterative_cancellation_unswapping
56_33	moderate	56	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-56_33.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	6158.677842762088	graph_ordered_mps_fallback
56_33	moderate	56	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_33:1	unknown	outputs/tree_tensor_sim/all_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	801d2ef			512			6158.677842762088	collector priority 80
56_33	moderate	56	quimb_fast_cpu	quimb	tree_tensor_sim_session	challenge-56_33.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/fast_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260606	weighted_spectral		graph_ordered_mps_fallback
56_33	moderate	56	quimb_mst_cpu	quimb	tree_tensor_sim_session	challenge-56_33.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/mst_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		512	128	20260608	mst_dfs		graph_ordered_mps_fallback
56_33	moderate	56	quimb_rcm_cpu	quimb	tree_tensor_sim_session	challenge-56_33.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	512	128	20260607	rcm	1547.5791398540605	graph_ordered_mps_fallback
56_33	moderate	56	quimb_rcm_cpu	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:56_33:2	unknown	outputs/tree_tensor_sim/rcm_cpu/json/challenge-56_33.quimb_tree_graph_mps.json	quantum-junction	801d2ef			128			1547.5791398540605	collector priority 55
56_38	hard	56	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	64				classification=flat_low_support; completed=4/6; exact_match=False; matches_previous=False; settings=baseline:4096/bd64x2; more_shots:16384/bd64x2
56_38	hard	56	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-56_38.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-56_38.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	267.5161918369122	graph_ordered_mps_fallback
56_38	hard	56	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=1626; snapped=2533
56_38	hard	56	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=1626; snapped=2533
56_38	hard	56	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:56_38	unknown	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from quimb_rcm_cpu
56_38	hard	56	collector_snapshot	collector	quantum_peak_session	collector_selected:56_38	unknown	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from quimb_rcm_cpu
56_38	hard	56	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-56_38.peaked_mpo_mps	started	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-56_38.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
56_38	hard	56	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-56_38.peaked_mpo_mps	started	outputs/peaked_circuit_sim_all/json/challenge-56_38.peaked_mpo_mps.json	quantum-junction	ebe2a6a			512	123			peaked circuit MPO/MPS marginal candidate
56_38	hard	56	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-56_38.quimb_tree_graph_mps	started	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-56_38.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7		1024	512	20260605	weighted_spectral		graph_ordered_mps_fallback
